Browser,Browser Version,Users,Sessions,Pages/Session,Avg. Session Duration,% New Sessions,Bounce Rate
Chrome,107.0.8858.927,1,1,1,00:00:00,100.00%,100.00%
Chrome,107.0.8967.609,1,1,1,00:00:04,100.00%,0.00%
Chrome,107.0.9049.457,1,1,1,00:00:02,100.00%,0.00%
Chrome,107.0.9062.392,1,1,1,00:00:02,100.00%,0.00%
Chrome,107.0.9146.149,1,1,1,00:00:00,100.00%,0.00%
Chrome,107.0.9169.632,1,1,1,00:00:00,100.00%,0.00%
Chrome,107.0.9226.443,1,1,1,00:00:00,0.00%,100.00%
Chrome,107.0.9228.770,1,1,1,00:00:00,0.00%,100.00%
Chrome,107.0.9261.247,1,1,2,00:00:21,100.00%,0.00%
Chrome,107.0.9268.773,1,2,1,00:00:01,50.00%,50.00%
Chrome,107.0.9319.984,1,1,1,00:00:01,100.00%,0.00%
Chrome,107.0.9385.941,1,1,1,00:00:00,100.00%,100.00%
Chrome,107.0.9397.506,1,1,1,00:00:01,100.00%,0.00%
Chrome,107.0.9398.804,1,1,1,00:00:13,100.00%,0.00%
Chrome,107.0.9413.398,1,1,1,00:00:00,100.00%,0.00%
Chrome,107.0.9433.184,1,1,2,00:00:40,100.00%,0.00%
Chrome,107.0.9452.330,1,1,1,00:00:01,100.00%,0.00%
Chrome,107.0.9460.576,1,1,1,00:00:06,100.00%,0.00%
Chrome,107.0.9517.543,1,1,2,00:01:05,100.00%,0.00%
Chrome,107.0.9524.873,1,1,1,00:00:01,100.00%,0.00%
Chrome,107.0.9534.142,1,1,1,00:00:00,100.00%,0.00%
Chrome,107.0.9570.810,1,1,1,00:00:00,100.00%,100.00%
Chrome,107.0.9572.622,1,1,1,00:00:01,100.00%,0.00%
Chrome,107.0.9596.873,1,1,1,00:00:00,100.00%,100.00%
Chrome,107.0.9610.944,1,1,1,00:00:05,100.00%,0.00%
Chrome,107.0.9620.264,1,2,1,00:00:00,50.00%,50.00%
Chrome,107.0.9683.464,1,1,1,00:00:01,100.00%,0.00%
Chrome,107.0.9755.580,1,1,1,00:00:00,100.00%,100.00%
Chrome,107.0.9768.165,1,1,1,00:00:00,100.00%,100.00%
Chrome,107.0.9790.824,1,1,1,00:00:01,100.00%,0.00%
Chrome,107.0.9804.643,1,1,1,00:00:06,100.00%,0.00%
Chrome,107.0.9882.190,1,1,1,00:00:02,100.00%,0.00%
Chrome,107.0.9895.787,1,1,1,00:00:03,100.00%,0.00%
Chrome,107.0.9921.368,1,1,1,00:00:01,100.00%,0.00%
Chrome,107.0.9941.576,1,1,2,00:03:44,100.00%,0.00%
Chrome,107.0.9965.502,1,1,2,00:00:46,100.00%,0.00%
Chrome,107.0.9969.333,1,1,2,00:00:45,0.00%,0.00%
Chrome,107.3.171.8,1,1,2,00:00:19,100.00%,0.00%
Chrome,107.7.76.10,1,1,2,00:02:23,100.00%,0.00%
Chrome,108.0.1032.882,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.1049.820,1,1,1,00:00:03,100.00%,0.00%
Chrome,108.0.1063.327,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.1094.759,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.1108.544,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.1211.288,1,1,2,00:00:14,100.00%,0.00%
Chrome,108.0.1219.569,1,1,1,00:00:02,100.00%,0.00%
Chrome,108.0.1272.644,1,1,2,00:01:56,100.00%,0.00%
Chrome,108.0.1292.204,1,2,1,00:00:00,50.00%,100.00%
Chrome,108.0.1405.410,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.1484.314,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.1511.535,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.1564.207,1,1,1,00:00:01,100.00%,0.00%
Chrome,108.0.1582.767,1,1,1,00:00:01,100.00%,0.00%
Chrome,108.0.1616.474,1,1,1,00:00:00,0.00%,100.00%
Chrome,108.0.1764.486,1,1,2,00:00:33,100.00%,0.00%
Chrome,108.0.1790.918,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.1880.991,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.1881.239,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.1921.961,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.1922.169,1,1,1,00:00:01,0.00%,0.00%
Chrome,108.0.1955.781,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.2089.394,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.2133.323,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.2146.376,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.2150.738,1,2,1,00:00:00,50.00%,100.00%
Chrome,108.0.2265.252,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.2305.219,1,1,1,00:00:01,100.00%,0.00%
Chrome,108.0.2359.734,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.2418.779,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.2445.763,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.2448.749,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.2462.737,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.2463.562,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.2505.180,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.2547.300,1,1,2,00:02:10,100.00%,0.00%
Chrome,108.0.2602.366,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.2611.627,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.2680.532,1,1,1,00:00:00,100.00%,0.00%
Chrome,108.0.2703.547,1,2,1,00:00:00,50.00%,100.00%
Chrome,108.0.2932.978,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.2948.537,1,1,1,00:00:02,0.00%,0.00%
Chrome,108.0.3031.156,1,2,1,00:00:00,50.00%,100.00%
Chrome,108.0.3035.466,1,1,1,00:00:02,100.00%,0.00%
Chrome,108.0.3048.375,1,1,2,00:00:46,100.00%,0.00%
Chrome,108.0.3130.748,1,1,2,00:03:23,0.00%,0.00%
Chrome,108.0.3156.444,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.3186.139,1,1,2,00:06:08,100.00%,0.00%
Chrome,108.0.3199.802,1,2,1.5,00:00:08,50.00%,50.00%
Chrome,108.0.3216.297,1,1,1,00:00:01,0.00%,0.00%
Chrome,108.0.3246.406,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.3469.776,1,1,1,00:00:00,100.00%,0.00%
Chrome,108.0.3533.777,1,1,1,00:00:01,100.00%,100.00%
Chrome,108.0.3573.426,1,1,2,00:02:31,100.00%,0.00%
Chrome,108.0.3630.824,1,1,2,00:02:24,100.00%,0.00%
Chrome,108.0.3746.272,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.3762.915,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.3907.115,1,1,2,00:02:22,100.00%,0.00%
Chrome,108.0.4076.357,1,1,2,00:02:01,100.00%,0.00%
Chrome,108.0.4111.830,1,1,1,00:00:00,0.00%,100.00%
Chrome,108.0.4120.739,1,2,1,00:00:00,50.00%,100.00%
Chrome,108.0.4128.419,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.4151.445,1,1,1,00:00:00,100.00%,0.00%
Chrome,108.0.4273.913,1,1,1,00:00:00,0.00%,100.00%
Chrome,108.0.4371.907,1,1,1,00:00:00,0.00%,100.00%
Chrome,108.0.4390.203,1,1,2,00:00:16,100.00%,0.00%
Chrome,108.0.4409.858,1,2,1,00:00:00,50.00%,100.00%
Chrome,108.0.4518.317,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.4542.714,1,2,1,00:00:00,50.00%,100.00%
Chrome,108.0.4548.333,1,1,1,00:00:00,100.00%,0.00%
Chrome,108.0.4632.764,1,1,1,00:00:00,100.00%,0.00%
Chrome,108.0.4637.684,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.4642.394,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.4654.714,1,2,1.5,00:00:08,50.00%,50.00%
Chrome,108.0.4691.290,1,1,1,00:00:01,100.00%,0.00%
Chrome,108.0.4718.245,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.4747.222,1,1,1,00:00:00,100.00%,0.00%
Chrome,108.0.4835.263,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.4837.934,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.4841.557,1,1,1,00:00:02,100.00%,0.00%
Chrome,108.0.5216.180,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.5262.468,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.5263.635,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.5271.820,1,1,1,00:00:00,100.00%,0.00%
Chrome,108.0.5316.527,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.5317.960,1,1,1,00:00:02,100.00%,0.00%
Chrome,108.0.5319.928,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.5351.0,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.5359.10,1,1,3,00:00:20,100.00%,0.00%
Chrome,108.0.5359.20,1,1,4,00:00:22,100.00%,0.00%
Chrome,108.0.5359.40,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.5359.47,1,1,1,00:00:01,100.00%,0.00%
Chrome,108.0.5359.73,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.5372.133,1,1,4,00:00:38,100.00%,0.00%
Chrome,108.0.5428.949,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.5482.823,1,1,1,00:00:15,100.00%,0.00%
Chrome,108.0.5492.685,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.5516.901,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.5558.271,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.5612.791,1,1,1,00:00:01,100.00%,0.00%
Chrome,108.0.5629.803,1,1,2,00:00:15,100.00%,0.00%
Chrome,108.0.5697.212,1,1,1,00:00:00,100.00%,0.00%
Chrome,108.0.5799.909,1,1,1,00:00:00,0.00%,100.00%
Chrome,108.0.5836.949,1,1,1,00:00:02,100.00%,0.00%
Chrome,108.0.5839.258,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.5850.211,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.5868.107,1,1,2,00:02:27,100.00%,0.00%
Chrome,108.0.5892.123,1,1,1,00:00:03,100.00%,0.00%
Chrome,108.0.6032.309,1,1,1,00:00:02,100.00%,0.00%
Chrome,108.0.6054.740,1,1,2,00:00:11,100.00%,0.00%
Chrome,108.0.6194.241,1,1,1,00:00:02,100.00%,0.00%
Chrome,108.0.6202.454,1,1,2,00:01:19,100.00%,0.00%
Chrome,108.0.6212.330,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.6268.175,1,1,2,00:03:43,100.00%,0.00%
Chrome,108.0.6323.244,1,1,1,00:00:11,0.00%,0.00%
Chrome,108.0.6352.213,1,1,2,00:01:29,0.00%,0.00%
Chrome,108.0.6355.683,1,1,1,00:00:01,100.00%,0.00%
Chrome,108.0.6424.816,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.6470.231,1,1,2,00:01:06,100.00%,0.00%
Chrome,108.0.6533.436,1,1,1,00:00:01,100.00%,0.00%
Chrome,108.0.6547.719,1,1,1,00:00:01,100.00%,0.00%
Chrome,108.0.6606.153,1,2,1,00:00:01,50.00%,0.00%
Chrome,108.0.6669.787,1,1,1,00:00:00,100.00%,0.00%
Chrome,108.0.6726.132,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.6778.112,1,1,1,00:00:01,0.00%,0.00%
Chrome,108.0.6814.491,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.6840.338,1,1,2,00:01:08,100.00%,0.00%
Chrome,108.0.6926.385,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.6950.638,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.6957.201,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.7022.858,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.7023.581,1,2,1.5,00:00:12,50.00%,0.00%
Chrome,108.0.7111.601,1,1,1,00:00:00,0.00%,100.00%
Chrome,108.0.7123.836,1,1,1,00:00:01,100.00%,0.00%
Chrome,108.0.7202.224,1,1,1,00:00:00,100.00%,0.00%
Chrome,108.0.7231.501,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.7302.566,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.7396.549,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.7461.154,1,1,1,00:00:00,0.00%,100.00%
Chrome,108.0.7467.621,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.7561.295,1,1,2,00:00:21,100.00%,0.00%
Chrome,108.0.7564.908,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.7591.215,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.764.392,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.764.931,1,1,2,00:04:46,0.00%,0.00%
Chrome,108.0.7650.300,1,1,2,00:00:55,100.00%,0.00%
Chrome,108.0.7668.415,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.7709.232,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.7729.916,1,1,2,00:06:21,100.00%,0.00%
Chrome,108.0.7755.437,1,2,1,00:00:00,50.00%,100.00%
Chrome,108.0.7816.116,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.7827.767,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.7861.806,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.7868.731,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.7878.745,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.7912.812,1,1,2,00:00:23,100.00%,0.00%
Chrome,108.0.7948.678,1,2,1.5,00:01:40,50.00%,0.00%
Chrome,108.0.7950.106,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.7964.168,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.8045.624,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.8181.116,1,1,1,00:00:00,100.00%,0.00%
Chrome,108.0.8280.206,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.8337.530,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.8369.821,1,1,2,00:00:48,100.00%,0.00%
Chrome,108.0.8386.263,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.8531.773,1,1,1,00:00:00,100.00%,0.00%
Chrome,108.0.8556.793,1,1,1,00:00:03,100.00%,0.00%
Chrome,108.0.8604.595,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.8615.495,1,1,2,00:02:04,100.00%,0.00%
Chrome,108.0.8672.276,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.8693.245,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.8731.362,1,2,1,00:00:00,50.00%,100.00%
Chrome,108.0.8731.578,1,1,1,00:00:01,100.00%,0.00%
Chrome,108.0.8746.314,1,1,2,00:03:34,100.00%,0.00%
Chrome,108.0.8790.435,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.8927.540,1,1,1,00:00:00,100.00%,0.00%
Chrome,108.0.9014.137,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.9016.585,1,1,1,00:00:01,100.00%,0.00%
Chrome,108.0.9224.460,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.9243.918,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.9384.705,1,1,1,00:00:05,100.00%,0.00%
Chrome,108.0.9419.736,1,1,1,00:00:00,0.00%,100.00%
Chrome,108.0.9435.485,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.9437.765,1,1,1,00:00:01,100.00%,0.00%
Chrome,108.0.9454.852,1,1,1,00:00:07,100.00%,0.00%
Chrome,108.0.9462.606,1,2,1.5,00:00:07,50.00%,0.00%
Chrome,108.0.9505.546,1,1,2,00:01:18,100.00%,0.00%
Chrome,108.0.9571.984,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.9622.557,1,1,2,00:03:59,100.00%,0.00%
Chrome,108.0.9631.504,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.9670.819,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.9685.980,1,2,1,00:00:00,50.00%,100.00%
Chrome,108.0.979.913,1,1,1,00:00:00,0.00%,0.00%
Chrome,108.0.9863.664,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.0.9890.325,1,1,1,00:00:00,100.00%,100.00%
Chrome,108.3.200.2,1,1,7,00:04:08,100.00%,0.00%
Chrome,108.4.288.1,1,4,4.25,00:03:09,25.00%,0.00%
Chrome,108.6.29.7,1,1,1,00:00:00,0.00%,100.00%
Chrome,109.0.5414.33,1,1,1,00:00:00,100.00%,100.00%
Chrome,109.0.5414.44,1,1,1,00:00:00,100.00%,100.00%
Chrome,109.0.5414.46,1,2,1,00:00:37,50.00%,0.00%
Chrome,109.0.5414.7,1,1,1,00:00:00,100.00%,100.00%
Chrome,11.0.689.0,1,1,3,00:06:25,100.00%,0.00%
Chrome,18.0.1025.133,1,1,1,00:00:00,100.00%,100.00%
Chrome,20,1,1,1,00:00:00,100.00%,100.00%
Chrome,21.0.1180.77,1,1,1,00:00:01,100.00%,100.00%
Chrome,21.0.1180.83,1,1,1,00:00:00,100.00%,100.00%
Chrome,22.0.1207.1,1,1,1,00:00:00,100.00%,100.00%
Chrome,22.0.1229.94,1,1,1,00:00:00,100.00%,100.00%
Chrome,26.0.1410.64,1,1,1,00:00:00,100.00%,0.00%
Chrome,29.0.1547.11,1,1,1,00:00:00,100.00%,100.00%
Chrome,29.0.1547.2,1,1,1,00:00:00,100.00%,100.00%
Chrome,30.0.1599.105,1,1,1,00:00:58,100.00%,0.00%
Chrome,30.0.1599.82,1,1,1,00:00:00,100.00%,100.00%
Chrome,32.0.1700.107,1,1,1,00:00:00,100.00%,0.00%
Chrome,32.0.1700.99,1,1,1,00:00:00,100.00%,100.00%
Chrome,33.0.1750.166,1,1,5,00:01:38,100.00%,0.00%
Chrome,34.0.1847.116,1,1,1,00:00:00,100.00%,100.00%
Chrome,35.0.1916.138,1,1,1,00:00:00,100.00%,100.00%
Chrome,358.0.0.287,1,1,1,00:00:00,100.00%,100.00%
Chrome,37.0.2062.120,1,1,8,00:00:41,100.00%,0.00%
Chrome,38.0.2125.101,1,1,3,00:01:06,100.00%,0.00%
Chrome,38.0.2125.114,1,1,1,00:00:00,100.00%,100.00%
Chrome,39.0.2171.50,1,1,1,00:00:00,100.00%,100.00%
Chrome,39.0.2171.65,1,1,1,00:00:00,100.00%,100.00%
Chrome,41.0.2231.0,1,2,2,00:03:59,0.00%,0.00%
Chrome,41.0.2272.101,1,1,1,00:00:00,100.00%,100.00%
Chrome,41.0.2272.104,1,1,1,00:00:00,100.00%,0.00%
Chrome,41.0.2272.34,1,1,1,00:00:00,100.00%,100.00%
Chrome,41.0.2272.76,1,1,1,00:00:00,100.00%,0.00%
Chrome,41.0.2272.89,1,1,1,00:00:00,100.00%,100.00%
Chrome,41.0.2272.96,1,1,2,00:00:38,100.00%,0.00%
Chrome,42.0.2311.138,1,1,2,00:00:09,0.00%,0.00%
Chrome,44.0.2390,1,1,1,00:00:00,100.00%,100.00%
Chrome,44.0.2403.128,1,1,1,00:00:00,100.00%,100.00%
Chrome,44.0.2403.89,1,3,1,00:00:00,0.00%,100.00%
Chrome,45.0.2423.0,1,1,1,00:00:00,100.00%,100.00%
Chrome,45.0.2444.0,1,1,3,00:01:06,100.00%,0.00%
Chrome,45.0.2448.0,1,3,1,00:00:00,33.33%,100.00%
Chrome,45.0.2454.68,1,1,1,00:00:00,100.00%,100.00%
Chrome,45.0.2454.85,1,1,1,00:00:00,100.00%,100.00%
Chrome,45.0.2454.89,1,1,2,00:00:37,100.00%,0.00%
Chrome,45.0.2454.95,1,1,1,00:00:00,100.00%,100.00%
Chrome,46.0.2924.87,1,1,1,00:00:00,100.00%,0.00%
Chrome,49.0.0.0,1,2,0.5,00:00:00,50.00%,50.00%
Chrome,50.0.0.0,1,1,2,00:05:24,100.00%,0.00%
Chrome,50.0.2661.64,1,1,4,00:01:26,100.00%,0.00%
Chrome,50.0.2661.86,1,1,1,00:01:05,100.00%,0.00%
Chrome,51.0.2672.0,1,1,2,00:00:42,0.00%,0.00%
Chrome,51.0.2704.100,1,1,3,00:03:20,100.00%,0.00%
Chrome,51.0.2704.103,1,1,1,00:00:00,100.00%,0.00%
Chrome,51.0.2704.104,1,1,1,00:00:00,100.00%,100.00%
Chrome,51.0.2704.28,1,1,1,00:00:00,100.00%,100.00%
Chrome,51.0.2704.77,1,1,1,00:00:00,100.00%,100.00%
Chrome,51.0.2704.90,1,1,1,00:00:00,100.00%,100.00%
Chrome,52.0.2743.100,1,1,1,00:00:00,100.00%,100.00%
Chrome,53.0.2785.104,1,2,1.5,00:08:46,50.00%,50.00%
Chrome,53.0.2785.116,1,1,1,00:00:00,100.00%,100.00%
Chrome,54.0.2840.0,1,1,1,00:00:00,100.00%,100.00%
Chrome,54.0.2840.98,1,1,1,00:00:00,100.00%,100.00%
Chrome,55.0.2859.0,1,1,1,00:00:00,100.00%,100.00%
Chrome,55.0.2883.105,1,1,1,00:00:00,100.00%,100.00%
Chrome,56.0.2924.110,1,1,2,00:01:42,100.00%,0.00%
Chrome,56.0.2924.122,1,1,1,00:00:00,100.00%,100.00%
Chrome,56.0.2924.84,1,1,2,00:00:35,100.00%,0.00%
Chrome,57.0.2987.137,1,1,1,00:02:37,100.00%,0.00%
Chrome,58.0.3014.0,1,1,4,00:02:48,100.00%,0.00%
Chrome,59.0.3043.0,1,4,1.25,00:00:39,25.00%,25.00%
Chrome,59.0.3071.117,1,1,1,00:00:00,100.00%,100.00%
Chrome,59.0.3071.134,1,1,1,00:00:00,100.00%,100.00%
Chrome,59.0.3100.0,1,2,3.5,00:03:17,50.00%,50.00%
Chrome,6.1.14.582,1,1,1,00:00:00,100.00%,100.00%
Chrome,6.2.11.1137,1,1,1,00:00:00,100.00%,0.00%
Chrome,60.0.3112.114,1,1,1,00:00:00,100.00%,100.00%
Chrome,60.0.3112.3,1,1,7,00:00:58,100.00%,0.00%
Chrome,61.0.3163.123,1,1,1,00:00:00,100.00%,0.00%
Chrome,61.0.3163.42,1,1,1,00:00:00,100.00%,100.00%
Chrome,61.0.3163.91,1,1,1,00:00:00,100.00%,100.00%
Chrome,62.0.3178.15,1,1,1,00:00:00,100.00%,100.00%
Chrome,62.0.3202.45,1,1,1,00:01:05,100.00%,0.00%
Chrome,63.0.3230.0,1,3,10.33,00:03:07,33.33%,33.33%
Chrome,63.0.3239.140,1,1,1,00:00:00,100.00%,100.00%
Chrome,63.0.3239.18,1,1,1,00:00:00,100.00%,100.00%
Chrome,63.0.3239.53,1,2,1,00:00:00,50.00%,100.00%
Chrome,63.0.3300.0,1,3,4.33,00:13:22,33.33%,0.00%
Chrome,64.0.3263.71,1,1,1,00:00:00,100.00%,100.00%
Chrome,64.0.3271.3,1,2,3,00:00:38,50.00%,0.00%
Chrome,64.0.3282.0,1,1,1,00:00:00,100.00%,100.00%
Chrome,64.0.3282.111,1,1,1,00:00:00,100.00%,100.00%
Chrome,64.0.3282.116,1,1,4,00:01:50,0.00%,0.00%
Chrome,64.0.3282.2,1,1,1,00:00:00,100.00%,100.00%
Chrome,64.0.3282.29,1,1,1,00:00:00,100.00%,100.00%
Chrome,65.0.0.0,1,1,1,00:00:00,100.00%,100.00%
Chrome,65.0.0.1594,1,1,2,00:05:30,100.00%,0.00%
Chrome,65.0.3302.43,1,1,1,00:00:00,100.00%,100.00%
Chrome,65.0.3312.0,1,1,1,00:00:00,100.00%,100.00%
Chrome,65.0.3325.112,1,4,3,00:01:44,25.00%,25.00%
Chrome,65.0.3325.183,1,1,1,00:00:00,100.00%,100.00%
Chrome,65.0.3325.534,1,1,1,00:00:00,100.00%,100.00%
Chrome,66.0.3338.0,1,1,1,00:00:00,100.00%,100.00%
Chrome,66.0.3359.170,1,1,5,00:03:12,0.00%,0.00%
Chrome,66.0.3359.81,1,1,1,00:00:00,100.00%,100.00%
Chrome,67.0.3371.0,1,1,3,00:00:24,100.00%,0.00%
Chrome,67.0.3371.351,1,1,1,00:00:00,100.00%,100.00%
Chrome,67.0.3377.0,1,1,1,00:00:00,100.00%,100.00%
Chrome,67.0.3382.0,1,1,1,00:00:00,100.00%,100.00%
Chrome,67.0.3386.1,1,1,1,00:00:00,100.00%,100.00%
Chrome,67.0.3396.49,1,3,5.33,00:07:24,33.33%,33.33%
Chrome,68.0.3413.0,1,1,1,00:00:00,100.00%,100.00%
Chrome,68.0.3417.0,1,1,1,00:00:00,100.00%,100.00%
Chrome,68.0.3424.0,1,1,1,00:00:00,100.00%,100.00%
Chrome,68.0.3440.17,1,1,1,00:00:00,100.00%,100.00%
Chrome,68.0.3440.59,1,3,1.67,00:04:03,33.33%,0.00%
Chrome,69.0.3477.0,1,1,1,00:00:00,100.00%,100.00%
Chrome,69.0.3492.0,1,1,1,00:00:00,100.00%,100.00%
Chrome,69.0.3497.191,1,1,1,00:00:00,100.00%,100.00%
Chrome,69.0.3497.35,1,1,1,00:00:00,100.00%,100.00%
Chrome,69.0.3497.76,1,1,1,00:00:00,100.00%,100.00%
Chrome,69.0.3497.89,1,1,1,00:00:00,100.00%,100.00%
Chrome,70.0.3538.60,1,2,2,00:00:36,0.00%,50.00%
Chrome,70.0.3538.99,1,1,1,00:00:00,100.00%,100.00%
Chrome,71.0.3552.0,1,1,1,00:00:00,100.00%,100.00%
Chrome,71.0.3560.0,1,1,1,00:00:03,100.00%,100.00%
Chrome,71.0.3578.127,1,1,3,00:01:47,100.00%,0.00%
Chrome,71.0.3700.0,1,1,1,00:00:00,100.00%,100.00%
Chrome,72.0.3590.36,1,1,1,00:00:00,100.00%,100.00%
Chrome,72.0.3603.0,1,1,1,00:00:00,100.00%,100.00%
Chrome,72.0.3606.0,1,1,1,00:02:22,100.00%,0.00%
Chrome,72.0.3626.73,1,1,2,00:09:07,100.00%,0.00%
Chrome,72.0.3626.74,1,1,1,00:00:46,100.00%,0.00%
Chrome,72.0.3626.87,1,1,1,00:00:00,100.00%,100.00%
Chrome,73.0.3439.155,1,1,1,00:00:00,100.00%,0.00%
Chrome,73.0.3497.100,1,1,1,00:00:00,100.00%,100.00%
Chrome,73.0.3683.104,1,1,1,00:00:01,100.00%,100.00%
Chrome,73.0.3683.105,1,1,1,00:00:00,100.00%,100.00%
Chrome,73.0.3683.58,1,1,1,00:00:00,100.00%,0.00%
Chrome,73.0.3683.88,1,1,1,00:01:10,100.00%,0.00%
Chrome,74,1,1,1,00:00:00,100.00%,100.00%
Chrome,74.0.3687.0,1,1,1,00:00:00,100.00%,100.00%
Chrome,74.0.3710.0,1,1,1,00:00:00,100.00%,100.00%
Chrome,74.0.3714.0,1,1,11,00:07:17,100.00%,0.00%
Chrome,74.0.3717.0,1,1,1,00:00:00,100.00%,100.00%
Chrome,74.0.3724.0,1,1,1,00:00:00,100.00%,100.00%
Chrome,74.0.3727.0,1,1,4,00:01:06,100.00%,0.00%
Chrome,74.0.3729.125,1,1,1,00:00:01,100.00%,0.00%
Chrome,74.0.3729.158,1,0,0,00:00:00,0.00%,0.00%
Chrome,74.0.3729.159,1,2,10.5,00:25:41,50.00%,0.00%
Chrome,74.0.3729.172,1,4,6.5,00:12:27,25.00%,0.00%
